4097,remontar,to go back to (time)
4099,remover,to remove
4103,rendir,"[se] to give in, to render"
4105,renovar,"to renew, renovate"
4109,renunciar,"to give up, renounce"
4111,reparar,"to repair, restore"
4112,repartir,"to divide, deliver, distribute"
4114,repasar,"to review, revise"
4119,repetir,to repeat
4121,replicar,to reply
4122,reponer,"to replace, restore"
4124,reportar,"to bring, report"
4125,reposar,"to rest, lie down"
4129,representar,to represent
4132,reprimir,to repress
4134,reproducir,"to reproduce, repeat"
4138,requerir,to require
4140,resaltar,to emphasize
4141,resbalar,to slip
4142,rescatar,"to rescue, save"
4147,reservar,"to reserve, book"
4150,residir,"to reside, live (in)"
4152,resignar,"to resign, relinquish"
4155,resistir,"to resist, endure"
4157,resolver,"to resolve, settle, work out"
4158,resonar,"to resound, ring, echo,"
4159,respaldar,"to back, support, endorse"
4161,respectar,to concern
4165,respetar,to respect
4169,respirar,to breathe
4172,responder,"to answer, respond"
4176,restablecer,"to re-establish, restore"
4178,restar,"to subtract, minimize"
4181,restaurar,"to restore, reinstate"
4184,restringir,"to limit, restrict"
4185,resucitar,to resuscitate
4188,resultar,"to result, turn out"
4190,resumir,to summarize
4192,retener,"to keep, retain"
4194,retirar,"to take away, retire"
4197,retomar,"to retake, restart"
4198,retornar,"to return, give back"
4201,retratar,"to portray, draw"
4203,retroceder,to go back
4205,reunir,"to gather, meet, collect"
4207,revelar,"to reveal, disclose"
4208,reventar,"to burst, puncture"
4210,revisar,"to check, revise, inspect"
4213,revivir,to revive
4216,revolver,"to stir, mix, scramble"
4219,rezar,"to pray, recite"
4235,robar,"to rob, steal"
4239,rodar,"to roll, run, scatter"
4240,rodear,to surround
4242,rogar,"to implore, pray, ask"
4250,romper,to break
4252,rondar,"patrol, serenade"
4261,rozar,to touch (lightly)
4275,saber,"to know (a fact), find out"
4280,sacar,to take out
4283,sacrificar,to sacrifice
4285,sacudir,"to shake, jolt"
4291,salir,"to leave, go out"
4294,salpicar,"to splash, splatter"
4296,saltar,"to jump, leap, hop"
4300,saludar,"to greet, say hello"
4304,salvar,"to save, rescue"
4307,sancionar,"to sanction, penalize"
4317,satisfacer,to satisfy
4321,secar,to dry
4338,seguir,"to follow, keep on"
4348,seleccionar,to select
4349,sellar,"to seal, stamp"
4354,sembrar,"to sow, plant"
4363,señalar,"to point (out), signal"
4374,sentar,"to sit (down), seat"
4376,sentenciar,"to sentence, condemn"
4380,sentir,"to feel, regret"
4382,separar,to separate
4384,ser,to be (norm)
4394,servir,to serve
4411,significar,to mean
4428,simular,"to pretend, simulate"
4449,situar,"to situate, place, locate"
4451,sobrar,"to be too much, left over"
4453,sobrepasar,"to excel, outperform"
4454,sobresalir,"to stand out, excel"
4455,sobrevivir,"to survive, outlive"
4471,soler,to be accustomed to
4472,solicitar,"to solicit, request"
4480,soltar,"to release, loosen, let out"
4483,solucionar,"to solve, settle"
4487,someter,to subject
4488,sonar,"to sound, ring"
4489,soñar,to dream
4492,sonreír,to smile
4496,soplar,to blow (wind)
4497,soportar,"to endure, stand (something)"
4501,sorprender,to surprise
4504,sospechar,"to suspect, suppose"
4505,sostener,"to support, hold up"
4512,subir,to go up
4515,subrayar,"to underline, highlight, emphasize"
4517,suceder,to happen
4524,sudar,to sweat
4535,sufrir,"to suffer, undergo"
4537,sugerir,"to suggest, hint at"
4540,sujetar,"to fasten, attach, hold"
4544,sumar,"to add up, amount to"
4545,sumergir,"to submerge, plunge"
4546,suministrar,"to supply, provide"
4548,sumir,"to sink, plunge"
4549,superar,"to overcome, surpass"
4554,suplicar,"to beg,"
4555,suponer,"to suppose, assume"
4557,suprimir,"to suppress, delete"
4562,surgir,"to appear, spring (forth)"
4563,suscitar,"to arouse, provoke"
4564,suscribir,"to endorse, subscribe"
4565,suspender,"to suspend, hang, fail"
4567,suspirar,to sigh
4570,sustentar,"to maintain, support"
4572,sustituir,"to substitute, replace"
4574,susurrar,"to whisper, murmur"
4591,tapar,"to cover, wrap"
4592,tardar,"to delay, take long"
4613,tejer,"to sew, weave"
4623,temblar,"to tremble, shake"
4626,temer,to fear
4635,tender,"to tend to, lay out"
4637,tener,to have
4639,teñir,to dye
4644,tentar,"to tempt, entice"
4653,terminar,"to finish, end"
4687,tirar,"to throw, pull"
4690,titular,"to title, call"
4693,tocar,"to touch, play (instrument)"
4697,tolerar,"to tolerate, put up with"
4699,tomar,"to take, drink"
4705,topar,"to run into, bump into"
4707,torcer,"to twist, bend, distort"
4709,tornar,"to transform, turn"
4716,torturar,"to torture, torment"
4724,trabajar,to work
4730,traducir,to translate
4731,traer,"to bring, carry"
4733,tragar,to swallow
4738,traicionar,to betray
4746,tranquilizar,to calm down
4749,transcurrir,"to occur, take place"
4752,transferir,to transfer
4754,transformar,"to transform, change"
4756,transitar,"to roam, go by"
4759,transmitir,"to transmit, broadcast"
4762,transportar,"to transport, carry"
4768,trascender,to transcend
4770,trasladar,"to move, transfer"
4772,traspasar,"to go beyond, cross over"
4775,tratar,"to try, treat, deal with"
4780,trazar,"to draw, trace"
4786,trepar,to climb
4795,triunfar,to triumph
4800,tropezar,"to trip, stumble"
4808,tumbar,"to knock over, cast down"
4818,ubicar,"to find, locate"
4830,unir,"to unite, join (together)"
4841,usar,to use
4848,utilizar,"to use, utilize"
4851,vaciar,"to empty, pour out"
4852,vacilar,"to vacillate, hesitate"
4856,vagar,"to roam, wander"
4858,valer,"to be worth, cost"
4865,valorar,to value
4874,variar,"to change, vary"
4890,velar,to watch over
4895,vencer,"to overcome, conquer"
4897,vender,to sell
4901,vengar,"to take revenge, avenge"
4902,venir,to come
4907,ver,to see
4918,verificar,to verify
4921,verter,"to pour, spill, shed"
4924,vestir,"to wear, dress"
4928,viajar,to travel
4932,vibrar,"to vibrate, tremble"
4947,vigilar,"to watch over, guard"
4951,vincular,"to conenct, link, bind"
4955,violar,"to violate, trespass, rape"
4967,visitar,to visit
4975,vivir,to live
4979,volar,to fly
4981,volcar,"to turn/knock over, empty"
4982,voltear,"to turn over, turn around"
4986,volver,"to return, to, v, again"
4990,votar,to vote
5002,yacer,"to lie, be located"
