822,centenar,hundred
823,centímetro,centimeter
826,centro,"center, middle, downtown"
831,cerdo,"pig, sow, slob"
833,cerebro,brain
838,cerro,hill
840,certificado,certificate
844,charco,"pool, puddle"
847,cheque,check
849,chico,boy
853,chiquillo,"kid, youngster"
856,chiste,"joke, funny story"
858,chocolate,chocolate
859,choque,"crash, collision"
860,chorro,"stream, jet, spurt"
863,ciclo,cycle
865,cielo,"sky, heaven, ceiling"
870,cierre,"zipper, closing"
874,cigarrillo,cigarette
875,cigarro,"cigarette, cigar"
879,cine,"cinema, US movie theater"
883,cinturón,belt
884,circo,circus
885,circuito,"circuit, circumference, track"
888,círculo,"circle, club"
909,clavo,"nail, tack, peg"
910,clic,click
912,clima,climate
916,club,"club, society"
920,cobre,copper
922,coche,"car, carriage"
925,coco,coconut
926,código,code
927,codo,elbow
937,colchón,mattress
940,colectivo,"collective, group"
942,colegio,"(high) school, college"
946,collar,"collar, necklace"
947,colmo,"climax, para c.: to top it all"
952,color,color
956,comando,"command, order"
957,combate,"combat, battle, fight"
961,combustible,fuel
963,comedor,dining room
965,comentario,"remark, comment"
970,comercio,"commerce, trade"
974,comienzo,"start, beginning"
976,comisario,"commissioner, delegate"
978,comité,"committee, commission"
989,compás,"rhythm, time, compass"
1002,complejo,complex
1005,complemento,"complement, supplement"
1014,componente,"component, ingredient"
1016,comportamiento,"behavior, conduct"
1021,comprador,buyer
1028,compromiso,"compromise, engagement"
1033,comunicado,"statement, announcement"
1037,comunismo,communism
1046,concepto,concept
1050,concierto,"concert, concerto"
1057,concurso,"competition, gathering"
1058,conde,count
1067,conejo,rabbit
1078,conflicto,conflict
1086,congreso,congress
1087,conjunto,"group, set"
1093,conocimiento,knowledge
1102,consejo,"advice, council, counsel"
1103,consenso,"consensus, consent"
1128,consuelo,"comfort, consolation"
1131,consumidor,consumer
1133,consumo,consumption
1135,contacto,contact
1143,contenido,"contents, content"
1146,contexto,context
1149,continente,continent
1155,contorno,"outline, perimeter, edge"
1162,contraste,contrast
1165,contrato,"contract, agreement"
1168,control,control
1177,convenio,agreement
1179,convento,"convent, monastery"
1197,coraje,"courage, toughness"
1198,corazón,"heart, core"
1201,cordón,"cord, yarn, braid"
1202,coro,"choir, chorus"
1205,coronel,colonel
1208,corral,"corral, yard"
1214,correo,"mail, post (office)"
1232,costado,"side, flank"
1235,coste,"cost, price"
1237,costo,"price, cost, expense"
1241,cráneo,"skull, cranium"
1243,creador,creator
1249,crecimiento,"growth, increase"
1251,crédito,"credit, reputation"
1259,crimen,"crime, murder"
1262,cristal,"glass, crystal, window"
